cname,ccode,ccodealp,ccodecow,ccodewb,aii_acc,aii_aio,aii_cilser,aii_elec,aii_pubm,aii_q01,aii_q02,aii_q03,aii_q04,aii_q05,aii_q06,aii_q07,aii_q08,aii_q09,aii_q10,aii_q11,aii_q12,aii_q13,aii_q14,aii_q15,aii_q16,aii_q17,aii_q18,aii_q19,aii_q20,aii_q21,aii_q22,aii_q23,aii_q24,aii_q25,aii_q26,aii_q27,aii_q28,aii_q29,aii_q30,aii_q31,aii_q32,aii_q33,aii_q34,aii_q35,aii_q36,aii_q37,aii_q38,aii_q39,aii_q40,aii_q41,aii_q42,aii_q43,aii_q44,aii_q45,aii_q46,aii_q47,aii_q48,aii_q49,aii_q50,aii_q51,aii_q52,aii_q53,aii_q54,aii_q55,aii_q56,aii_q57,aii_q58,aii_q59,aii_rol,fh_aor,fh_cl,fh_ep,fh_feb,fh_fog,fh_ipolity2,fh_pair,fh_polity2,fh_ppp,fh_pr,fh_rol,fh_status,fhn_fotnloc,fhn_fotnota,fhn_fotnsc,fhn_fotnst,fhn_fotnvur,fhp_mcei5,fhp_mclr5,fhp_mcpp5,fhp_score5,fhp_status5,gcb_bed,gcb_bj,gcb_bland,gcb_bmed,gcb_bper,gcb_bpol,gcb_br,gcb_brcr,gcb_brnc,gcb_btax,gcb_butil,gcb_fcbad,gcb_fcwell,gcb_orcag,gcb_orcdis,gcb_pb,gcb_pcbmost,gcb_pcbsome,gcb_pcgomost,gcb_pcgosome,gcb_pcjmost,gcb_pcjsome,gcb_pclgcmost,gcb_pclgcsome,gcb_pclmost,gcb_pclsome,gcb_pcord,gcb_pcori,gcb_pcpmost,gcb_pcpolmost,gcb_pcpolsome,gcb_pcpsome,gcb_pcrmost,gcb_pcrsome,gcb_pctaxmost,gcb_pctaxsome,gcb_ped,gcb_pfcaag,gcb_pfcdis,gcb_pj,gcb_pmed,gcb_pmedia,gcb_pmil,gcb_pngo,gcb_poff,gcb_ppa,gcb_pparl,gcb_ppol,gcb_prel,gcb_sarcag,gcb_sarcdis,gcb_wsdag,gcb_wsddis,vdem_corr,vdem_delibdem,vdem_dl_delib,vdem_edcomp_thick,vdem_egal,vdem_egaldem,vdem_elvotbuy,vdem_exbribe,vdem_excrptps,vdem_execorr,vdem_exembez,vdem_exthftps,vdem_gcrrpt,vdem_gender,vdem_jucorrdc,vdem_libdem,vdem_liberal,vdem_mecorrpt,vdem_partip,vdem_partipdem,vdem_polyarchy,vdem_pubcorr,who_alcohol10,who_dwrur,who_dwtot,who_dwurb,who_halef,who_halem,who_halet,who_homf,who_homm,who_homt,who_infmortf,who_infmortm,who_infmortt,who_lef,who_lem,who_let,who_matmort,who_mrf,who_mrm,who_mrt,who_roadtrd,who_sanitrur,who_sanittot,who_saniturb,who_suif,who_suim,who_suit,wdi_gdpgr,wdi_gdppppcon2011,wdi_gini,pwt_rgdp,bti_eo,bti_eos,wdi_pop,wdi_pop14,wdi_pop1564,wdi_pop65,wdi_popden,wdi_popf,wdi_popgr,wdi_poprul,wdi_poprulgr,wdi_popurb,wdi_popurbagr,p_polity2
Lithuania,440,LTU,368,440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,1,12,16,10,10,13,10,16,1,13,1,NA,NA,NA,NA,NA,9,6,6,21,1,0.0628272220492363,NA,0.2483660131692886,0.358520895242691,0.0948275849223137,0.2230769246816635,22,91,24,0.0062500000931323,0.0231481473892927,0.7099999785423279,0.1299999952316284,0.3700000047683716,0.3400000035762787,3.636776447296143,0.1700000017881393,0.4199999868869781,0.1599999964237213,0.4300000071525574,0.2000000029802322,0.4199999868869781,0.1400000005960464,0.4199999868869781,0.1899999976158142,0.3899999856948853,NA,NA,0.1299999952316284,0.1400000005960464,0.5099999904632568,0.3799999952316284,0.0900000035762787,0.4000000059604645,0.1400000005960464,0.3799999952316284,3.197199583053589,0.2599999904632568,0.550000011920929,4.313384056091309,4.111719608306885,3.383073568344116,2.4590163230896,2.586335420608521,3.947250366210938,4.228794574737549,4.275824069976807,3.895604372024536,2.433292627334595,0.1500000059604645,0.6800000071525574,0.239999994635582,0.4900000095367432,0.1500000059604645,0.6819999814033508,0.8299999833106995,0.8650000095367432,0.8960000276565552,0.7319999933242798,2.74399995803833,3.290999889373779,2.982000112533569,0.0689999982714653,3.674999952316284,1.771999955177307,2.624000072479248,0.9359999895095825,2.877000093460083,0.7549999952316284,0.9359999895095825,3.535000085830688,0.7279999852180481,0.6480000019073486,0.8199999928474426,0.0970000028610229,13.60999965667725,NA,92,NA,70,61.90000152587891,66.0999984741211,3.099999904632568,9.300000190734863,5.900000095367432,3.5,4.099999904632568,3.799999952316284,80.19999694824219,69.69999694824219,75,8,79,231,155,8,82,91,95,6.699999809265137,47.5,25.70000076293945,2.3531813621521,80403013632,37.40000152587891,73643.867,9,8,2868231,14.6418981552124,66.38965606689453,18.96844482421875,45.78766632080078,53.90470123291016,-1.270694494247437,32.63399887084961,-1.68651819229126,67.365997314453125,-1.068634271621704,10
Luxembourg,442,LUX,212,442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,1,12,16,10,10,16,10,16,1,16,1,NA,NA,NA,NA,NA,6,3,5,14,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.441810369491577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.599128484725952,NA,NA,2.65625,2.631914854049683,3.204690933227539,2.695331811904907,2.555555582046509,3.23931622505188,3.567164182662964,3.063736200332642,2.915217399597168,3.290827751159668,NA,NA,NA,NA,0.0610000006854534,0.8240000009536743,0.9670000076293945,0.9020000100135803,0.9430000185966492,0.8169999718666077,3.683000087738037,3.677000045776367,3.101999998092651,0.0240000002086163,3.885999917984009,2.680999994277954,3.846999883651733,0.9330000281333923,2.910000085830688,0.7649999856948853,0.8709999918937683,3.811000108718872,0.4510000050067902,0.5,0.8790000081062317,0.0450000017881393,11.22000026702881,98,100,100,73.69999694824219,71.0999984741211,72.5999984741211,0.2000000029802322,0.2000000029802322,0.2000000029802322,1.899999976158142,2.200000047683716,2.099999904632568,84.5999984741211,80.0999984741211,82.4000015258789,5,38,71,56,6.300000190734863,89,96,97,5.800000190734863,15,10.39999961853027,2.411430835723877,54674857984,33.79999923706055,32307.365,NA,NA,582014,16.23940086364746,69.71829986572266,14.04230213165283,239.5119323730469,49.71360397338867,2.155312061309814,9.539999961853027,-0.7482204437255859,90.45999908447266,2.466492891311646,10
Madagascar,450,MDG,580,450,57.142857,19.736841,37.5,65,30,0,25,25,50,100,0,25,25,25,100,100,25,25,50,100,25,100,0,100,50,25,50,100,100,25,25,100,0,0,0,50,0,0,0,0,0,100,0,25,100,0,25,50,0,0,0,0,0,0,0,0,25,25,0,25,75,100,50,0,30.555555,8,4,9,10,5,6.916667,8,6.916667,10,3,6,2,NA,NA,NA,NA,NA,16,19,23,58,2,0.167630061507225,0.4580645263195038,0.3489933013916016,0.2293144166469574,0.2702702581882477,0.5519125461578369,0.1099999994039536,0.6700000166893005,0.1599999964237213,0.1846153885126114,0.1948529481887817,0.8999999761581421,0.0900000035762787,NA,NA,3.217166423797607,0.3199999928474426,0.6600000262260437,0.3499999940395355,0.6299999952316284,0.4900000095367432,0.5,0.1299999952316284,0.8600000143051147,0.3499999940395355,0.6399999856948853,0.119999997317791,0.7300000190734863,0.2800000011920929,0.4900000095367432,0.5099999904632568,0.699999988079071,0.0399999991059303,0.9599999785423279,0.3499999940395355,0.6299999952316284,3.612463474273682,0.699999988079071,0.2099999934434891,4.616071224212646,3.254420518875122,2.353684186935425,3.629015445709229,2.20815896987915,4.202000141143799,4.043112277984619,3.759820461273193,4.518590927124023,1.891972303390503,NA,NA,NA,NA,0.8579999804496765,0.2430000007152557,0.4129999876022339,0.5429999828338623,0.3930000066757202,0.2339999973773956,1.245000004768372,1.542999982833862,0.4749999940395355,0.671999990940094,1.289999961853027,-0.8510000109672546,0.3600000143051147,0.8220000267028809,1.185999989509583,0.2899999916553497,0.5210000276565552,2.180000066757202,0.4199999868869781,0.2440000027418137,0.4830000102519989,0.8289999961853027,0.8899999856948853,NA,NA,NA,59.5,57.09999847412109,58.29999923706055,3.5,10.30000019073486,6.900000095367432,35.90000152587891,43.90000152587891,39.90000152587891,67.5999984741211,64.5999984741211,66.0999984741211,348,191,241,216,28.60000038146973,NA,NA,NA,3.599999904632568,10.5,6.900000095367432,4.179990291595459,34769461248,NA,38530.586,4,5,24894380,41.29463195800781,55.82712173461914,2.878249168395996,42.78855133056641,50.13776779174805,2.688183784484863,64.14399719238281,1.659879088401794,35.85599899291992,4.55455207824707,6
Malawi,454,MWI,553,454,64.285713,28.947369,25,45,40,100,50,50,100,100,100,25,50,0,100,100,50,75,25,100,0,100,0,100,0,50,50,25,100,0,0,100,75,0,0,75,0,50,50,0,0,100,25,25,0,0,25,50,0,0,0,25,0,0,0,0,75,75,0,50,50,100,25,75,63.888889,8,3,8,13,6,7.333333,7,7.333333,12,3,9,2,11,16,42,2,15,15,15,15,45,2,NA,NA,NA,NA,NA,NA,0.119999997317791,0.9300000071525574,0.1299999952316284,NA,NA,0.6899999976158142,0.2800000011920929,NA,NA,3.794297456741333,0.3499999940395355,0.5699999928474426,0.3499999940395355,0.5400000214576721,0.2199999988079071,0.6499999761581421,NA,NA,0.2700000107288361,0.6000000238418579,0.1400000005960464,0.7200000286102295,0.4300000071525574,0.3899999856948853,0.5199999809265137,0.449999988079071,0.1500000059604645,0.7799999713897705,0.2700000107288361,0.5699999928474426,3.983903408050537,0.6399999856948853,0.3199999928474426,4.099794387817383,3.97389554977417,3.110509157180786,3.374599695205688,2.961737394332886,4.293051242828369,3.961382150650024,3.887280225753784,4.715715885162354,2.583333253860474,NA,NA,NA,NA,0.6679999828338623,0.4350000023841858,0.7509999871253967,0.6190000176429749,0.4629999995231628,0.3210000097751617,1.11899995803833,1.25600004196167,1.042999982833862,0.7680000066757202,0.843999981880188,-1.458999991416931,1.527999997138977,0.753000020980835,2.650000095367432,0.4659999907016754,0.8029999732971191,3.019999980926514,0.546999990940094,0.3490000069141388,0.5669999718666077,0.7960000038146973,2,NA,NA,NA,58.40000152587891,53.90000152587891,56.20000076293945,0.699999988079071,2.400000095367432,1.5,34.09999847412109,42.40000152587891,38.29999923706055,66.80000305175781,61.40000152587891,64.19999694824219,358,203,312,255,31,NA,NA,NA,3.200000047683716,13.69999980926514,7.800000190734863,2.4840407371521,19607674880,44.70000076293945,19793.395,5,5,17205288,44.68354034423828,52.66897583007813,2.647480964660645,182.4913940429688,50.72038650512695,2.709903478622437,83.49400329589844,2.479013919830322,16.50600051879883,3.886075258255005,6
Malaysia (1966-),458,MYS,820,458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,6,7,5,6.25,9,6.25,7,4,5,2,16,8,44,2,20,18,26,25,69,3,0.028985507786274,NA,NA,0.0122448978945613,NA,0.0991735532879829,0.2300000041723251,NA,NA,NA,0.0210210215300322,0.6200000047683716,0.3400000035762787,0.5,0.1899999976158142,3.180921077728271,0.4600000083446503,0.449999988079071,0.449999988079071,0.4699999988079071,0.3300000131130219,0.5600000023841858,0.4799999892711639,0.4600000083446503,0.4099999964237213,0.5099999904632568,0.1099999994039536,0.5899999737739563,0.4099999964237213,0.5699999928474426,0.3600000143051147,0.5099999904632568,0.3100000023841858,0.550000011920929,0.4799999892711639,0.449999988079071,2.334478855133057,0.550000011920929,0.239999994635582,2.997732400894165,2.227745771408081,2.705815315246582,2.258907318115234,2.63710618019104,3.318085193634033,3.846652269363403,3.239726066589355,4.033507823944092,1.935064911842346,0.4799999892711639,0.239999994635582,0.4399999976158142,0.2300000041723251,0.5389999747276306,0.2360000014305115,0.593999981880188,0.4429999887943268,0.6190000176429749,0.2380000054836273,1.371000051498413,1.274999976158142,2.013999938964844,0.6399999856948853,1.824000000953674,-0.3260000050067902,1.809000015258789,0.7670000195503235,2.552000045776367,0.2199999988079071,0.5440000295639038,1.225000023841858,0.546999990940094,0.2179999947547913,0.3100000023841858,0.492000013589859,0.6299999952316284,NA,93,NA,68.0999984741211,65.30000305175781,66.5999984741211,1.799999952316284,6.199999809265137,4.099999904632568,6.199999809265137,7.400000095367432,6.800000190734863,77.5999984741211,73.19999694824219,75.30000305175781,29,86,156,123,23.60000038146973,NA,87,NA,3.599999904632568,8.699999809265137,6.199999809265137,4.223410129547119,801053736960,41,733871.31,6,8,30684804,24.71627616882324,69.08061981201172,6.203104019165039,93.394622802734375,48.5387077331543,1.357864499092102,25.15999984741211,-1.103637456893921,74.839996337890625,2.199179649353027,5
Maldives,462,MDV,781,462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,7,5,5,3.6895969,7,NA,5,5,6,2,NA,NA,NA,NA,NA,16,21,25,62,3,0.0280701760202646,0.0198675505816936,0.055045872926712,0.0235602091997862,0.0366972461342812,0.0274725276976824,NA,NA,NA,NA,0.0091324197128415,NA,NA,NA,NA,3.190918445587158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.584024906158447,NA,NA,4.007099628448486,2.885830879211426,3.325842618942261,3.218220233917236,2.547544479370117,3.339835643768311,4.186801910400391,4.237804889678955,3.234567880630493,2.587929248809814,NA,NA,NA,NA,0.6669999957084656,0.193000003695488,0.4059999883174896,0.5419999957084656,0.4539999961853027,0.2140000015497208,1.33299994468689,2.329999923706055,1.985999941825867,0.5189999938011169,1.509999990463257,-0.034000001847744,1.027999997138977,0.4979999959468842,1.748000025749207,0.1689999997615814,0.3140000104904175,2.08899998664856,0.4729999899864197,0.2220000028610229,0.3680000007152557,0.4589999914169312,1.320000052452087,NA,NA,NA,69.69999694824219,69.69999694824219,69.80000305175781,1.600000023841858,4.800000190734863,3.400000095367432,7.300000190734863,8.899999618530273,8.100000381469727,79.9000015258789,77.19999694824219,78.4000015258789,54,39,63,53,0.8999999761581421,NA,NA,NA,1.600000023841858,3.599999904632568,2.700000047683716,7.289186477661133,6190620672,NA,7501.5854,NA,NA,475513,20.745849609375,75.3953628540039,3.858788013458252,1585.043334960938,39.23554992675781,4.42836332321167,61.04600143432617,3.734622716903687,38.95399856567383,5.525322914123535,NA
Mali,466,MLI,432,466,64.285713,30.263159,45.833332,30,52.5,0,25,50,50,100,100,100,100,0,100,100,25,25,50,100,0,100,50,0,25,25,25,75,100,50,50,100,50,25,0,100,0,0,50,100,0,100,50,25,0,0,50,50,0,0,0,0,100,25,100,0,50,25,0,25,50,50,25,25,58.333332,6,4,6,12,4,5.833333,4,5.833333,7,5,6,2,NA,NA,NA,NA,NA,10,8,19,37,2,NA,NA,NA,NA,NA,NA,0.1400000005960464,0.75,0.1800000071525574,NA,NA,0.5600000023841858,0.4300000071525574,NA,NA,NA,0.699999988079071,0.2899999916553497,0.4300000071525574,0.5600000023841858,0.5600000023841858,0.4300000071525574,0.4399999976158142,0.550000011920929,0.3600000143051147,0.6299999952316284,0.5,0.3100000023841858,0.3499999940395355,0.5299999713897705,0.4600000083446503,0.6299999952316284,0.1299999952316284,0.8700000047683716,0.4600000083446503,0.5299999713897705,NA,0.5,0.4799999892711639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7609999775886536,0.4309999942779541,0.8050000071525574,0.5920000076293945,0.6710000038146973,0.3889999985694885,1.692000031471252,1.307999968528748,1.14300000667572,0.656000018119812,1.621000051498413,-0.6499999761581421,1.409000039100647,0.8149999976158142,1.452000021934509,0.3740000128746033,0.6359999775886536,1.980000019073486,0.4460000097751617,0.289000004529953,0.5350000262260437,0.6830000281333923,0.5799999833106995,NA,NA,NA,51,50.40000152587891,50.70000076293945,5.400000095367432,17.20000076293945,11.30000019073486,59.59999847412109,70.80000305175781,65.4000015258789,58.40000152587891,57.5,58,590,261,279,270,23.10000038146973,24,18,9,4.699999809265137,13.5,8.899999618530273,5.800000190734863,35469344768,NA,43194.973,4,5,17965428,47.85451889038086,49.62358093261719,2.521902799606323,14.72346878051758,49.97991180419922,2.975295305252075,59.21699905395508,1.646708369255066,40.78300094604492,4.936382293701172,5
Malta,470,MLT,338,470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,1,12,16,11,10,14,NA,16,1,15,1,NA,NA,NA,NA,NA,9,5,9,23,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2809999883174896,0.652999997138977,0.8539999723434448,0.8309999704360962,0.9139999747276306,0.6570000052452087,3.239000082015991,2.226999998092651,2.79200005531311,0.3389999866485596,2.828000068664551,0.8180000185966492,2.299999952316284,0.8970000147819519,2.867000102996826,0.5649999976158142,0.7429999709129333,2.819000005722046,0.6520000100135803,0.5090000033378601,0.7360000014305115,0.1990000009536743,8.020000457763672,NA,100,NA,73.30000305175781,71.30000305175781,72.19999694824219,0.699999988079071,1.200000047683716,0.8999999761581421,5.599999904632568,6.599999904632568,6.099999904632568,83.30000305175781,79.5999984741211,81.5,6,38,71,55,6.099999904632568,93,93,93,2.799999952316284,10.30000019073486,6.5,5.704629898071289,16222958592,29.39999961853027,13015.173,NA,NA,455356,14.20784854888916,66.41297912597656,19.37917518615723,1422.987548828125,49.91068649291992,2.288615465164185,5.519999980926514,1.100077152252197,94.4800033569336,2.358495712280273,NA
Mauritania,478,MRT,435,478,35.714287,27.631578,8.333333,30,50,0,25,0,25,100,0,50,0,0,100,0,25,0,0,100,0,100,25,100,0,25,25,0,100,50,75,100,50,0,25,100,0,0,0,0,0,0,25,25,0,0,0,50,0,0,0,0,100,25,0,0,25,0,0,25,100,100,50,50,22.222221,4,5,3,9,4,3.25,4,3.25,2,6,4,3,NA,NA,NA,NA,NA,16,17,20,53,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8410000205039978,0.2700000107288361,0.6060000061988831,0.4729999899864197,0.2380000054836273,0.1550000011920929,1.305999994277954,1.120000004768372,0.8840000033378601,0.6420000195503235,2,-1.687000036239624,0.8560000061988831,0.6890000104904175,1.103000044822693,0.1710000038146973,0.2800000011920929,2.148000001907349,0.3330000042915344,0.1899999976158142,0.4230000078678131,0.8410000205039978,0,NA,NA,NA,57.20000076293945,55.59999847412109,56.40000152587891,5.699999809265137,16.10000038146973,11,48.20000076293945,59.5,54.09999847412109,65.19999694824219,62.59999847412109,63.90000152587891,777,181,224,202,24.70000076293945,NA,NA,NA,3.599999904632568,12.10000038146973,7.5,2,15364443136,32.59999847412109,13968.146,3,6,4163534,40.40945434570313,56.46742630004883,3.123116731643677,4.039520740509033,49.8682861328125,2.856110334396362,48.03799819946289,1.055105805397034,51.96200180053711,4.550465106964111,-2
Mauritius,480,MUS,590,480,64.285713,48.684212,75,50,67.5,100,100,100,100,100,0,100,100,0,100,0,100,75,25,100,0,100,50,0,100,100,0,50,100,100,50,100,75,50,25,100,0,100,75,100,100,100,50,100,0,0,25,100,0,0,0,0,100,50,0,0,100,75,100,50,75,100,75,75,77.777779,12,2,12,15,10,9.583334,12,9.583334,15,1,13,1,NA,NA,NA,NA,NA,13,6,10,29,1,NA,NA,NA,NA,NA,NA,0.0099999997764826,0.8799999952316284,0.0099999997764826,NA,NA,0.7099999785423279,0.25,NA,NA,NA,0.2199999988079071,0.6899999976158142,0.1599999964237213,0.7799999713897705,0.0900000035762787,0.75,0.1500000059604645,0.7599999904632568,0.1899999976158142,0.699999988079071,0.0700000002980232,0.6899999976158142,0.1599999964237213,0.2199999988079071,0.7400000095367432,0.6899999976158142,0.1099999994039536,0.7699999809265137,0.1299999952316284,0.7599999904632568,NA,0.5600000023841858,0.3400000035762787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6169999837875366,0.7059999704360962,0.8669999837875366,0.875,0.7879999876022339,0.6520000100135803,1.894999980926514,1.537999987602234,1.710999965667725,0.6079999804496765,1.753000020980835,0.9649999737739563,1.61899995803833,0.8799999952316284,1.88100004196167,0.7070000171661377,0.8489999771118164,3.803999900817871,0.5170000195503235,0.4979999959468842,0.8149999976158142,0.3790000081062317,2.579999923706055,NA,NA,NA,68.19999694824219,63.59999847412109,65.80000305175781,0.800000011920929,2.400000095367432,1.600000023841858,11.19999980926514,13.89999961853027,12.60000038146973,78.0999984741211,71.5999984741211,74.80000305175781,67,94,194,145,13.69999980926514,NA,NA,NA,2.200000047683716,12.5,7.300000190734863,3.837932586669922,24752205824,NA,25128.25,6,9,1263473,18.90170478820801,70.65525817871094,10.44303512573242,622.4005126953125,50.49981307983398,0.0687231346964836,59.09000015258789,0.2211163640022278,40.90999984741211,-0.1509828120470047,10
Mexico,484,MEX,70,484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,3,9,13,7,7.833333,10,7.833333,12,3,6,2,10,7,39,2,22,14,19,31,64,3,0.1506024152040482,0.523809552192688,0.2926829159259796,0.0898100137710571,0.2412790656089783,0.5902777910232544,0.4399999976158142,0.8500000238418579,0.5099999904632568,0.144827589392662,0.1554487198591232,0.6100000143051147,0.239999994635582,0.5199999809265137,0.2199999988079071,3.481446266174316,0.4814603924751282,0.4235750436782837,0.5701881647109985,0.3652297258377075,0.4984933137893677,0.4132322371006012,0.6380922794342041,0.3035674095153809,0.5604113936424255,0.3242152631282806,0.0599999986588955,0.6100000143051147,0.5144178867340088,0.6257246732711792,0.3194835484027863,0.4239273965358734,0.4079854488372803,0.4973920881748199,0.4827784597873688,0.4008792042732239,3.21598482131958,0.7400000095367432,0.1299999952316284,4.226882934570313,3.184762001037598,3.526215553283691,3.099904775619507,3.19120454788208,4.483840465545654,4.588740348815918,4.345090389251709,4.594106674194336,3.082857131958008,0.4900000095367432,0.2800000011920929,0.4099999964237213,0.300000011920929,0.75,0.4939999878406525,0.699999988079071,0.7580000162124634,0.5019999742507935,0.3849999904632568,1.460999965667725,0.9940000176429749,1.726999998092651,0.7289999723434448,1.465999960899353,-0.6909999847412109,1.299000024795532,0.7839999794960022,1.664999961853027,0.4869999885559082,0.6930000185966492,2.688999891281128,0.5860000252723694,0.4280000030994415,0.6660000085830688,0.593999981880188,5.53000020980835,NA,43,NA,69.5999984741211,65.80000305175781,67.69999694824219,4,29.89999961853027,16.89999961853027,10.89999961853027,13.39999961853027,12.19999980926514,79.19999694824219,74,76.5999984741211,34,89,164,127,13.10000038146973,NA,48,50,2.299999952316284,8.199999809265137,5.199999809265137,2.921615123748779,2194216583168,48.29999923706055,2124977,5,6,123333376,27.30488967895508,65.82179260253906,6.87332010269165,63.44472503662109,51.09567260742188,1.203251361846924,20.42300033569336,-0.2163854837417603,79.5770034790039,1.570866584777832,8
Monaco,492,MCO,221,492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,1,7,16,9,8.5957413,14,NA,11,3,15,1,NA,NA,NA,NA,NA,7,3,6,16,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,100,NA,NA,NA,NA,NA,NA,2.5,3.099999904632568,2.799999952316284,NA,NA,NA,NA,NA,NA,NA,0,NA,100,100,NA,NA,NA,3.213848829269409,NA,NA,NA,NA,NA,38070,NA,NA,NA,19035,NA,0.9289136528968811,0,NA,100,0.9289136528968811,NA
